Series Name,Series Code,Country Name,Country Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mexico,MEX,19.6244982075354,22.6416081742178,24.6076315056641,24.855784921666,23.4955688993556,29.2643879523479,32.056513438677,33.0888273300504,32.326105894762,32.2517950327579,30.1504450640571,30.4024834356765,22.5276950151135,25.8062302934811,40.5013743525618,43.4977540420724,42.7074602209935,44.2240721077428,44.7485602414197,46.6040994436679,41.6531527582055,41.1721907705692,44.4693376477226,47.6216493711417,48.2193299956063,50.3238835862767,50.9878140011099,52.4787727075007,49.947881279194,55.0476440337968,57.8217311999346,59.855052204595,58.0803768620655,59.2516252977788,64.7684482958816,69.3622338984454,70.6808449355994,73.8317173427332,71.1385313076166,72.2927901819145,77.2768946533751,82.2243777784152,67.881683605457
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,56.9366479550922,55.4733727810651,59.7826086956522,59.5667870036101,69.0623245367771,70.0604838709677,53.8271604938272,49.6445226521187,53.9960015503259,56.1399976672863,56.6538327460067,52.2393653144242,55.300297764239,58.0983014961558,54.016787262924,59.4867273295471,62.438602041326,59.5328707349593,61.1338796467172,63.8661117065025,69.1633627226956,70.2857024609986,66.6792167279969,83.8415221765645,75.1721855579564,70.2994567711932,60.450175274187,63.1931698294322,72.3076923076923,63.7883008356546,62.5,64.9746192893401,90.8602150537634,94.6153846153846,90.4651162790698,88.4782608695652
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,47.8604351224596,46.8418038495332,71.9608607718109,90.4164614493076,110.021568279932,105.954093176217,97.0143649832007,89.6835740037336,96.9397320450415,98.6037710040206,101.214442828998,110.504911111916,105.994437437562,113.206553104749,109.88026145149,114.333152236571,107.187256539843,83.8506317404344,77.3622027134708,88.0400532561118,84.6811643404805,83.3972336949823,81.4393383579989,76.3561697336375,75.9937729262925,76.2633159958112,75.2375941577746,73.4612685200167,68.3650462833776,75.3805035743159,93.3876070581133,76.9252323899804
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mongolia,MNG,50.7770424221195,52.9305350523555,56.4251139010141,78.5711542564744,81.5913804194796,64.0499114661035,60.2858043715385,57.7944207309211,47.0789944150446,61.8950670006485,29.8022084217391,61.2471716550979,99.1668895705022,66.3197952556016,61.1500757005377,65.0209808190012,87.8118355373137,85.8204816796799,91.4499854029635,101.240559809651,91.4039343942937,86.9997510749191,88.8235660181408,94.9265352103037,89.1232538149387,88.7214591740512,94.5926866608829,109.456925262251,88.0046178701323,85.9171773563698,109.665919379788,90.4840766445175,84.4611067166351,90.0665504353853,72.8664222488671,73.9982159532359,91.7876470272261,97.7910712688552,96.7735644513191,96.7101176290079,105.237047810536,123.891377506939,120.230524218789
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.1001221867886,94.9001237575898,95.6513708491389,64.9383376654956,63.2153080711276,69.7997571046879,68.6234126476476,63.8635323143833,61.1686926425755,58.9928294666976,60.4761705179617,62.4716946908079,63.2292813196287,60.8799533481716,59.1824288212334,59.2176563979531,71.3666389264854,64.4172345828998
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Morocco,MAR,38.1489163581786,36.0439761135062,34.446245864086,41.0262140016987,40.1233164195328,32.0417870279719,32.3268396790402,32.674200445082,33.5558824425589,37.0676499796171,34.5572302578296,33.582440993887,32.9421701622288,38.8381828658781,43.3099573757738,38.4253849269159,42.293516285343,37.513757112044,37.9562471388306,44.0890792419739,41.4816016111383,41.8737802403918,39.6833579913871,41.9683258563202,46.447008578966,48.3950312498111,54.4578911788877,61.588302552952,46.3991124114551,52.6960059293676,59.888828036373,62.0157258062279,58.0286967060424,58.9293244034174,54.7340884477502,57.4081815703738,58.8507360965101,62.5461616394071,61.9499185227724,58.498448865357,66.1002952825673,86.511136687014,76.3579918989065
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,27.523722815774,35.5165340732265,37.7016636134879,39.7551384969313,28.4814100165916,24.2174841162178,19.7182252280783,18.3746764646294,22.306300636674,25.6631391639045,31.2557848693378,39.541105213743,42.5000164691853,44.5871998307079,47.2571199687241,55.206002034529,50.5204849096999,51.5543670110737,48.1983913039912,66.5971793808019,67.8282378315058,75.1672710990776,82.1196651103245,73.2440727017597,72.4721470360021,70.7097834974499,79.1276618816034,91.6739091289532,80.4885833811664,71.891098926298,89.4479860114536,121.640401586055,87.6577564702694
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Myanmar,MMR,75.7875265531716,54.551636366638,47.1925630891123,41.7924513039486,40.0295306159444,37.7793870091565,31.4890464105991,26.7992428932124,20.1147461464905,28.1298139512996,51.4534342171193,49.0140730312232,44.2614964391444,37.9941852203833,41.3296974244662,34.3591167241597,61.4744313624098,57.7602315539553,40.3566333914679,44.8171852593251,80.3823440831804,78.7738194787873,43.2593142678264,42.858410684697,47.4181453126793,48.7983022962568,47.070534373962,34.9563941558678,29.8324009368361,27.0907946287004,30.4398365039224,30.1612688669598,38.6197165599944,42.5933384441964,47.5009009911187,43.501915581396,50.1596894824642,52.9733667300042,48.7376916366834,43.8434424915995,44.4357082235544,55.3996953724008,46.7272507127613
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Namibia,NAM,103.648655895196,93.1698896324557,76.9130091052594,81.1783139713083,81.3312785976009,102.982312087329,95.8232448820333,93.2629914483183,93.9200181047818,80.5757335874756,78.8155831351663,76.5121270542503,78.9249758070049,74.1851188201404,76.0334095376866,77.4097184757184,74.392478374035,74.3588511550251,73.5158839329282,73.1726190441639,76.6302649964894,75.8994058757765,65.8081780291254,63.8957236820755,64.1109228487606,69.122124206297,72.8771244679037,86.9132679380304,90.9065769681208,83.9441325925854,87.835856282961,89.2880857921309,101.71624553057,105.625611465162,103.783262657978,100.326256358811,93.1125024622309,115.311928099933,87.2274161937643,84.1478797900093,87.0309375086312,108.408579674383,103.044078779292
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,137.718371274879,120.876871192369,70.9321761071221,53.2783263315615,42.7684671036156,94.4974371556808,57.0143615469993,63.2428238217946,80.993303247275,76.5387420099157
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Nepal,NPL,22.4118359571673,20.1634471418213,22.7609404620853,21.0754084531066,23.397714978749,21.1170124793626,24.4145299386196,24.9210659766468,21.0199302075749,24.1484618356927,25.3475981615657,33.6644743390276,34.8083468995116,37.3022803002931,38.1267936580358,39.4331151848236,42.673947374988,35.4182386278649,40.2094516366698,43.2633943629311,36.7900740792801,32.8382214986407,38.1646041797449,37.2562961458708,38.6949572051468,36.8211500357752,38.6417548400925,36.1007705067565,40.5056856310813,37.4250364276887,31.023637618149,32.147479936159,33.6157887960856,37.3004767810505,30.2658353196536,39.2715584900984,38.268525840339,40.7652619543364,38.9280104647062,32.0395679799268,47.6021002022019,36.4981231202725,32.1745780642589
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Netherlands,NLD,82.7044005075125,81.938588594805,82.2118410161551,88.7926986260892,92.6393825294792,77.4780153236031,75.1466086676476,77.2741582760352,82.1712831567525,80.8888976344137,79.1213389387488,75.6498573799157,75.2717334645476,81.9677760806241,85.7463596863334,88.6013119026933,95.4627712492561,93.3890327956458,94.8551541861286,108.080396468598,101.608369430062,97.4329752406027,96.2708981997399,102.398747262716,111.925051833333,119.369328603947,122.246240077684,127.242197237134,107.064051258317,127.941912275006,138.14595526194,146.898088414408,142.68350066083,139.977915698166,139.54957474549,134.401838035251,144.619488061657,147.590557155277,144.716293512879,136.154545204029,151.489258414365,177.943277926864,154.08719884167
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,New Caledonia,NCL,77.218556357627,69.9756899359106,55.7134918302128,65.0699657168724,72.4128299449601,54.023838960904,57.1872821089363,51.5251167240134,65.9471535073685,52.6598684544599,49.2504905828534,45.3506474960104,43.1217178403837,40.87235983925,41.9463953685652,42.4178926749098,44.7262620145132,36.7516301749272,40.4078943943007,44.6779439972798,41.6649623257697,40.1063433306061,47.3211101746787,45.275588383018,45.9556062107569,49.7051549537107,55.7034709004958,49.991068438501,40.9790954696763,51.3116229160067,51.7898558494521,47.3229952182811,43.5901199780946,46.2433807219835,44.7231537963572,42.6955190480646,44.3860735990622,47.8355655348,49.009802920396,45.6284406981818,45.8230540497047,61.7458506148352,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,New Zealand,NZL,46.507404528096,46.9819428536982,44.2094547027495,54.098649276056,47.4558229186097,39.0234583196728,35.8402840804562,35.8413961247273,40.2092680429041,41.5319183732447,42.109863493359,45.5848200676581,43.1378561040497,43.5634396247241,43.1829785111601,41.4679977448294,43.4989596908839,43.7155205661543,45.593889197997,51.6900485651582,50.1889408912922,44.1707984110193,39.7571081369116,41.9026148590506,41.7965009175325,43.7811732866678,42.1498971463468,48.7856468644077,41.6128375714719,42.3246250926945,44.4302347263875,42.8799133259534,41.425834107688,41.7905144506843,39.8132058226996,36.9696463975501,37.8569817650646,39.3992716699381,38.4689638628801,35.5100502019351,37.3089725099135,40.2543597871224,36.2271504513564
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Nicaragua,NIC,60.896264667923,48.1564498521902,45.5849759782552,39.5817311595434,47.1736792670867,38.2562894978038,28.5625250924621,39.4541777445339,91.3949795344891,95.8932833504272,68.7128671735427,60.1294065149487,57.5591422856877,31.114222149839,34.8028122411224,37.6013853221326,46.1734011878536,44.548980437577,49.5672772671068,52.5091357434334,50.4507679491629,52.9698401110978,57.9268644056513,66.0459927074936,72.9277548193254,78.8918606237062,83.1826898207988,85.4659795774116,76.1566229358568,91.8300348357003,107.30158052412,108.849423459673,104.543816005534,101.612450341705,93.276579978754,79.8503633581602,93.4141215196819,94.9311100344461,95.353747953545,90.3989070290298,117.795024872972,118.895350308155,102.606854517806
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Niger,NER,44.4517447795422,39.5517034284337,34.5516139766137,37.4338749898097,43.5935025935112,35.9750580254862,27.8996102440192,29.6444915994024,27.8495668249015,19.0755123660057,20.1473196667336,23.9794515291619,21.6859066081446,28.5337151935049,28.7508881876747,32.1321942241201,28.2056790048392,30.4536244907683,27.464843397066,30.2441857638067,27.9330213067341,26.8493247080896,28.6969853956441,30.5283120856268,34.5628745963031,31.6418354313851,32.8187194593192,35.7103694268342,44.3952897805133,46.1840669291134,46.0962349206057,40.7768708982603,40.3524829962656,38.7187872526548,36.9377197951309,30.7148994342161,32.7667933845572,31.7589961990878,31.4750961018619,30.7392261435831,31.9745170705913,30.5367693203726,26.0952228335438
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Nigeria,NGA,23.5427576678342,19.7843566324816,23.287523087128,28.8768931758801,29.0524936376145,16.7664575355958,21.4082144113037,23.3481513069001,32.2409387952594,35.5745665665487,35.6981864847331,38.7278219908217,30.7046494544363,19.9354193251077,14.5926997897463,12.1633399070556,12.3016933463931,8.72920595691906,37.947367935874,42.9310059300575,40.282585750237,26.8499843007496,33.3056600049661,38.8871243363936,40.5423629082709,35.7505613280438,36.4535654823438,40.1279881768683,30.7272152994775,34.9423292856474,41.4991143112012,35.7134375825485,28.177304182021,28.1094677845022,19.2516963708397,17.0107868037786,20.1575144413897,24.5540341880582,24.8226887886434,16.5141559252073,22.4009676131574,25.8536072373684,28.7511486470166
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,98.6930114460745,84.0274452460913,72.1989482532468,62.0984564238886,59.7584510461063,77.0766859344894,85.6669790471454,76.7932806342593,90.5679212772375,76.8808577559599,77.4195331103213,74.2575768844857,81.0870097739916,84.1881184537376,89.8381590574603,104.108751328948,109.732503782207,82.7613040492304,93.8114193589696,109.627528970068,108.124345515242,100.936406370706,107.989029713948,108.927202099815,108.203660135004,118.430357912397,125.84494426929,132.15574108214,124.204790480068,139.797165841976,154.186957340666,133.567020338779
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.563862928349,120.90395480226,123.140495867769,122.243166823751,105.959595959596,81.8763326226013,50.1597444089457,43.1446540880503,44.305381727159,48.2853223593964,44.6380697050938,43.9119170984456,53.3653846153846,52.0879120879121,48.2926829268293,40.3846153846154,45.8109146810146,50.6361323155216,49.8845265588915,50.54704595186,50.5474452554745,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Norway,NOR,53.2528009961289,52.7876782291473,51.1056467485217,52.8070897319965,54.3300139757682,48.7882561452591,46.8312039081771,44.8045958041453,49.4807105481517,51.1537333719183,48.9684033657053,46.7883804804616,46.4914293880882,48.9391601373988,49.3061837452162,52.1403761548614,52.2141538367182,50.4907287637613,49.0326289200711,55.086050007554,52.8847231392193,48.2531052428004,47.2462359160024,49.4068914051215,51.3735497890124,53.7506056620811,53.8071839915193,56.3663381176026,47.8761078520743,48.251006966048,50.102466212317,48.4149737586831,46.7344559732197,46.6653339241406,46.4600233436831,43.2719144682264,45.3777583280847,47.3843541499549,46.0235583775863,44.856096189355,51.2289234032643,60.0024962232628,55.5437849084819
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Oman,OMN,97.9319787049025,96.4827356295418,86.6178870257267,83.3763804194427,83.3129663275259,73.8240912240737,73.4971889690747,66.8954876725074,67.1882700632701,62.4029270389621,63.4601880372853,65.7801268886607,67.4259357409167,64.9599770236833,66.4472887580229,69.382508107785,71.0706644752966,70.6422921056897,67.5105444309945,73.9008389026499,76.5883686065986,75.7320238591902,74.675502886405,78.0085687839658,77.9088182297618,76.6223894545877,84.2995261556686,87.180399330847,82.2067315133125,87.0456302521008,91.7590543597178,92.4094148241378,99.8798914992308,86.3233935044385,77.4150500755015,70.7612040018001,73.3878604926438,73.7996518303774,70.668173387597,81.6577712147791,86.5583065284727,93.4718835380927,91.0919575121063
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Pakistan,PAK,30.2982789112712,25.5874740482294,29.2974776816956,27.0000228679235,27.7091730081308,27.4553458288309,29.9656424078438,28.8827860684731,29.50379289453,32.404055527062,32.8041414902998,34.1538550528527,31.244933800626,31.0822742251749,32.0815637617757,33.8786203059845,32.535500820117,28.6242806917692,29.585292798138,19.9950138425281,19.9998726695216,21.5944513648289,22.2190751842019,23.6945517533376,28.5162246328323,28.884042632824,27.3855554178144,30.9845887817546,26.2579171096041,30.1037638338201,30.094986308871,27.457052104359,26.9731488073609,26.6483191931989,22.0883474163906,21.4335363237073,23.3825783628437,23.4474573501479,22.9538253776137,22.5733085941267,28.9248736721725,27.1231347344353,23.3202519334296
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,49.9347550606048,54.5371162260316,55.2748980687242,65.3409406871087,49.6379115586573,63.1039516249268,92.9543293311702,73.375623614408,71.9267453762476,62.1118414284688,67.9120821002983,61.7644534055245,66.6048119653221,63.2143973527602,69.5938156946979,50.5268476510279,60.0507083060758,67.8822107878409,69.9843902366677,78.1022159978355,72.3813722066198,55.9491158930121,53.9682592889933,65.8263305322129,62.3816738237724,69.8726353976278,60.2337896356616,67.0193222697546,83.3362473306358,86.5711589869134
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Panama,PAN,35.7688478419446,33.7101948243013,29.2382067937674,27.4768500260965,26.4158905890501,23.2132757812775,24.3714348446459,17.9237476340399,22.0327220390649,29.2043773305023,29.0189988219248,31.4087780720772,31.2094887229904,31.8943680739063,32.7560165496013,36.9991712859728,37.0320500911118,37.9507064970493,37.2018679351183,35.4155439139792,31.6251500266512,29.9042611330076,29.0367388992915,30.0525753182901,100.156962502683,100.800003901452,101.715516683191,99.3494581617248,88.4955895505902,91.7071591671459,101.875326742126,102.100134789536,80.3416496703005,72.648460520281,60.7016886038126,53.7642876942128,51.3418103713995,51.2296610105136,47.0198829701625,42.4519193194815,50.0872505898591,58.3760709464644,61.2387379301863
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Papua New Guinea,PNG,84.0208025814894,81.9430012577178,75.4385165927655,78.427912350006,79.2295202660979,79.7962050305174,73.9856759270461,76.363899435349,82.7300915388909,73.6086775892335,81.1639671621921,77.9354771489462,78.0774095457254,75.4890331446757,88.5666327667199,82.8272035557125,78.474820611334,79.4839766261725,88.0922158537414,92.2092236898868,93.3455825630272,92.6150950195187,101.062890228054,107.762410969004,102.7971644362,73.609401345383,76.5110304283163,75.6583078168475,62.4900143281547,65.0209719046633,62.1624363352841,52.0446687883644,53.43501883716,55.120835033672,50.6549676963399,49.4342734600739,57.2095683139768,58.2460710450374,60.8994696751504,53.1187609349367,58.2548512129714,64.7543847234515,58.9959214014041
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Paraguay,PRY,15.9302599588818,18.4890915011397,14.3656666460138,20.4554715818972,24.554835188885,21.8045467440117,23.8728109587308,25.471818869589,37.1185246621081,39.7617767311719,31.4559610057906,29.046763066963,33.2986937702906,54.1863772193671,56.9733512941203,55.0243606995424,58.252569360129,55.8826229449,44.3472768186036,50.3630137827999,53.4263584773413,55.5983196105325,62.5766486653335,62.0399678439892,63.9627462600997,61.1790669391837,59.2672879705592,62.7252980184577,53.7683682516771,60.6656722535237,59.6304586516203,56.6183116472919,56.0970662638487,54.002273965925,51.4975266450157,50.5601318029192,52.7090077589903,55.6264775733966,54.0852129570442,52.8756656278613,60.341569368801,61.5213568548516,65.1732662254424
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Peru,PER,29.6329283118353,28.4429093041357,30.2618688285853,28.5675319319774,31.4747849188011,22.5165789545264,15.3538765231688,37.6309754345133,24.431590484577,22.3927048412038,18.0714475040909,20.9696285606646,21.8649032950592,22.3920104687611,24.5250700547966,25.0215311269413,26.4551253994384,25.1831177346143,25.7256191900341,27.7709337482833,27.5647823061794,27.761371262799,29.805368582293,34.3124829446991,39.2713147410359,44.1951588687812,47.5536198790715,50.4178329208237,40.6718964782947,44.7529722530135,49.2519471767195,45.9133091411467,42.8710162621699,40.3204899563365,37.6543094310872,37.9211666687253,39.4956619120364,41.007289409203,38.856821519612,37.6049425484611,48.8345088237437,50.2619272327412,43.1246633140359
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Philippines,PHL,34.8968228771809,31.3723083512229,34.0738332663414,32.7622143362643,28.7916820804938,29.6199682210954,34.0394106029173,36.505730725613,39.0363365856448,41.8169005610552,41.8332677385311,41.7858773975124,48.0636173717238,49.1324846774227,54.1595647212164,57.6176478678646,67.4811230989675,81.7667126412439,80.7378116556618,89.7635832080118,84.9847325133733,90.5021966908744,90.5420740348652,90.2959940676334,84.4740450197942,79.5030735976813,69.5356557419344,60.2880799890211,47.9125540352149,52.7746720429303,47.9905939503031,45.0285416952319,43.1263755319674,43.9708338998395,43.5891008929463,44.6440504587147,51.9406409224261,52.6484838765811,48.6283492236227,42.7448542856625,50.4926116069019,55.5941948053511,47.4287362160237
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,39.2405025970095,37.6487106813373,35.0233548295104,35.7339356332234,36.0276988172606,36.3662388915674,38.2898086344011,42.5657091156675,42.9507217946866,42.9057349326568,46.7038755356414,44.927829289257,48.2897714978644,55.8351553174643,64.285270964507,62.2397570211408,68.7397018285315,71.1764555459338,70.8090890946274,64.8599526188462,70.6473087711997,75.6453731430015,77.1725468350591,79.6231290785386,81.8262391224341,82.406750548751,85.2223628768331,88.6098388976892,89.5581996484621,88.25142244533,88.3724075955887,99.0624623093321,106.630395885008,92.8809134799419
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Portugal,PRT,43.6184733784903,44.9951203194526,47.1334971275121,52.1889767337214,49.1853317697751,43.5942884533887,48.3303983425907,51.2092420542079,52.5975369085492,52.951284418431,47.5078897890249,44.5488105113364,41.7220329563608,45.1907051902363,46.8947330012324,48.7808499169876,50.4287705304436,51.0124027576675,50.6117555995454,54.2261248767476,52.2992203821768,49.0105143524023,47.7872224201049,47.9110693167923,52.0440975431733,55.2960161951534,55.9722064164109,57.5336247450651,47.3597333204401,53.3270168236944,58.0674232682464,60.2757010709299,61.1185742081934,61.814088717727,61.2750728293391,59.7783583581727,63.7920366425218,65.0250393747563,65.2189023324436,60.7054022292303,67.7309189758031,76.895297317901,68.2418707942817
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Qatar,QAT,83.1749291617505,82.7727478964207,74.4172980106584,84.6459569039188,74.0741167366151,58.341325821461,57.7626217853695,57.5835094377903,61.8534891598916,72.4956717022931,71.6203703703704,76.5875237750157,71.7659860042462,69.7001059583473,85.4641831809356,81.330424591534,78.0859844233488,82.2875929186599,78.3821240939017,83.5928595736782,83.4109649122807,77.6193178593723,77.6712933238388,77.7996744926934,80.4459963847468,82.9323634657124,82.1067440513937,82.5947381090273,74.5707864916036,78.4864049167351,81.5233384037028,87.644345328478,82.4691510215253,78.5745256009677,68.3696243179738,58.8991728054562,60.4559470310509,63.5999832935942,57.8966185013827,53.5546498616537,64.0887509605516,69.7651649996557,60.176671097918
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Romania,ROU,..,..,..,..,..,..,49.3858714944977,47.0753792298716,45.6565625,32.8384193962,35.3302450201915,42.8315531082067,43.2985490971162,44.0929935003776,48.5918280293275,52.8466327704453,55.4065534409669,48.2563210304882,52.6657509650549,63.2419733137471,66.745691761066,68.8823482614934,72.0422157816688,75.0183495933398,69.2767553021158,68.5260120252326,63.4645583381941,62.3322768004973,54.5004363325445,65.6739637430093,72.4286776367212,71.4883394742591,73.4020152132406,73.8390182126012,73.3164144134169,74.5282714366456,74.3511509143861,72.8664556738462,68.9037707580036,64.6143512136073,71.0420410833888,77.3287092248732,66.2884847253505
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,17.9834234613361,18.4865572852895,29.824796217765,36.6645678915293,40.2775018202532,39.2360186534638,48.8858895362567,58.7462033509263,57.7162673479005,50.7654758120191,48.7066197313143,49.2622913619237,47.4756473717004,48.3277853887866,47.2590002423905,44.4631417525407,45.9685036318153,40.5015875796453,42.5770137816773,41.3428121171807,39.1570223298132,37.6495644655323,39.0767165906466,39.1965518125492,37.062034668011,37.5636666480774,41.8003965835433,39.7844800218834,38.4185426987324,43.1382404441463,38.330749860608,35.9904655523336
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Rwanda,RWA,25.9405671758037,26.7899689459293,27.0327333641023,26.6471282292366,25.0054450872928,27.6647834797186,21.5997470973192,19.9541414856997,17.5050330594112,15.6067067298179,20.8725648985111,17.4467864009069,20.1874110802004,36.7551263260996,22.4191812838904,23.004555895758,20.7932972649283,17.3424042651247,14.5101664757083,12.7124578313837,18.6616427578685,15.9206229803966,15.0591332029349,16.0740850911778,20.3148130253661,22.2303583678221,23.289477002459,27.8386221315217,27.1919334312568,28.2133658132627,36.3548495201964,37.7673422251255,38.4272882743221,38.7548628705163,35.862431945971,34.328999675922,35.1135650098622,37.20725747245,37.6837066920231,38.8229763096987,39.9845314260923,42.6549366951076,44.8510699581558
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Samoa,WSM,56.6880691065778,51.9709137422455,59.0008350323481,64.1020156379002,70.1040877364179,57.4554096780139,66.2406247864236,68.4127888728012,71.6095659344778,71.5613178120563,79.6196059169904,87.6775006873367,83.3815987615969,38.4444721586016,46.2498217762538,44.0162210739232,39.2327761739442,41.5607171187211,52.8565934304675,66.0598586276988,74.7278652942932,72.0394276995152,71.0801995260026,72.3486846401772,68.3722260857763,68.0103705231633,63.29020569691,56.1319307230202,44.1078507353324,55.8609198329228,55.3691215287525,54.5824938943033,53.7771669114826,55.103436835722,52.1749365804567,48.1085520402793,45.2056889350841,46.5593635832396,48.1953858785498,40.1658026718222,47.0421708528056,57.8669517199851,54.3600232718242
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Sao Tome and Principe,STP,29.9403838451534,33.6206602175491,19.9706327363492,26.8494832038687,19.339304232215,22.4275383335427,15.5235410640204,18.1816777990224,24.3543140042104,20.9559251255369,34.4236824755766,35.841630416478,29.4252891107378,28.9328973286137,32.7883913046135,19.2324526753641,22.8458848426975,30.4349133166385,51.7449617598188,43.3079989123639,40.815717450588,42.2678714274198,47.0192862454404,40.1458222228921,41.7733406356333,55.3317754577402,57.6612649063359,66.4818771853439,55.3152291484135,64.7296222008359,64.0303809604775,62.3443168122665,61.7880917469203,63.7965838493647,58.8462346358352,52.3493440951921,50.6206707223065,42.7397951839278,38.985308538526,32.2560461442093,35.6596346987979,40.3099428406441,30.6343550978786
Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,Saudi Arabia,SAU,84.1846301873535,78.1263082707382,65.84882183702,59.5536756508001,49.1858125308914,45.1887432457611,50.5065232090387,52.3034817968105,51.9547757411116,58.2214562170138,58.1410690340404,61.2585285375365,53.0902342534114,48.7901230665903,54.5062767780634,55.7617643148415,53.9057686305174,46.898164634235,48.7097630594338,56.8931419300643,53.9200033018786,55.2440712101735,62.5320501335139,67.0060951289469,73.1201017086038,74.5834174642275,77.7813954017989,82.4545283849381,67.0863274702834,67.7775691054571,73.3460794205046,73.3293924341205,72.165087485214,67.3445146258555,56.49512898685,48.610960960961,49.8400920473066,50.9622359859501,49.461413119177,42.4708200457815,49.0791117374931,54.2194182398825,49.359912335304
